Market,Strategy,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
US,1/N Equity-Bond,5.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.06635691077358001,0.06827274607291,-0.0669755663537769,True,-0.006735820352503738,-0.012423901620629996,-0.0010372806725972633,False,-0.007096518333485458,-0.013397612030501532,-0.0009257068331389188,False,0.9845,0.9845,-67.35820352503738,-70.96518333485457,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,Synthetic Pure VRP Proxy,10.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.2711089843878443,0.30305533449361466,-0.0918682423644182,True,0.2192304984239394,0.166104900690124,0.2845434498575824,True,0.2513439313445578,0.1816654220005541,0.33940361891404913,True,0.0,0.0,2192.304984239394,2513.439313445578,0.22096619711031254,0.16693361022338984,0.2879952121305008,True,0.2526844701097457,0.1813423259051539,0.34435449357476305,True,0.0,0.0,2209.6619711031253,2526.844701097457
US,60/40,10.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.0518784859639049,0.05171140314905687,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.0017356986863731327,-0.005339455911216677,0.008292078373679939,False,0.0013405387651879153,-0.00611757887889422,0.008689443303432309,False,0.2775,0.319,17.35698686373133,13.405387651879153
US,HMM RV + Log VRP (partial 0.25),10.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.05021306500087626,0.04995792845311198,-0.0735418699342671,True,-0.0016654209630286437,-0.01299574623066213,0.009935002921908806,False,-0.00175347469594489,-0.01409103079499554,0.011178845842387352,False,0.61,0.6105,-16.654209630286438,-17.5347469594489,7.027772334448901e-05,-0.012688201971241944,0.013242205743414757,False,-0.00041293593075697466,-0.014615609655811069,0.013968214028868718,False,0.467,0.4915,0.7027772334448901,-4.129359307569747
US,1/N Equity-Bond,10.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.05014278727753177,0.05037086438386895,-0.0669755663537769,True,-0.0017356986863731327,-0.008292078373679939,0.005339455911216676,False,-0.0013405387651879153,-0.008689443303432309,0.0061175788788942085,False,0.7225,0.681,-17.35698686373133,-13.405387651879153,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,HMM RV + Log VRP (full),10.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.04998289538959788,0.04981801423108423,-0.0583794362721516,True,-0.0018955905743070212,-0.017691724782893353,0.01812608719439046,False,-0.0018933889179726382,-0.01942296706664822,0.019618933249434495,False,0.5175,0.5095,-18.95590574307021,-18.933889179726382,-0.00015989188793388842,-0.016418525954100757,0.019242666861868627,False,-0.0005528501527847229,-0.017849703688313984,0.02027550378104333,False,0.4205,0.437,-1.5989188793388842,-5.528501527847229
US,RSM RV + Raw VRP,10.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.04469928874973912,0.04499795573278487,-0.1009697131128694,True,-0.007179197214165781,-0.02334702164449459,0.010607906628778734,False,-0.006713447416272,-0.025217642835528166,0.013038188659009117,False,0.775,0.7235,-71.79197214165781,-67.13447416272001,-0.005443498527792648,-0.025001650419671714,0.013552188981094384,False,-0.005372908651084085,-0.026981033283019783,0.015691279581547174,False,0.6565,0.635,-54.43498527792648,-53.72908651084085
US,Buy-and-Hold Equity,10.0,184,2011-04-30,2026-07-31,0.1413971124429101,0.13957373626488878,0.1420391373327036,0.04052152977181693,0.035386535718612055,-0.1248712409272528,True,-0.011356956192087972,-0.04465310031526363,0.018915552107423905,False,-0.01632486743044481,-0.05136880208703412,0.018160137323039782,False,0.7035,0.776,-113.56956192087972,-163.24867430444812,-0.00962125750571484,-0.05022732753006279,0.027240511546843458,False,-0.014984328665256896,-0.057693951012796583,0.026677420868557,False,0.624,0.702,-96.21257505714838,-149.84328665256896
EU,Buy-and-Hold Equity,1.0,127,2015-09-30,2026-07-31,0.08493878995721423,0.06878760083265467,0.1834815858759378,0.06810604377943966,0.06878760083265512,-0.3396611105639215,True,0.022261494342274812,-0.011881994427676389,0.05909321906923031,False,0.022212658615144987,-0.0144290809497882,0.06634824613474409,False,0.098,0.121,222.61494342274813,222.12658615144986,0.028615526322686796,-0.013829912439303703,0.07439825854712778,False,0.028703271662401608,-0.01687470316720935,0.08277559625547104,False,0.0935,0.1105,286.155263226868,287.0327166240161
EU,60/40,1.0,127,2015-09-30,2026-07-31,0.05234626715352249,0.04657494221751057,0.11403260688380007,0.045844549437164844,0.04657494221751013,-0.2050293565963359,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.006354031980411984,-0.0018555347139002877,0.015245217548215395,False,0.0064906130472566215,-0.002148574666243061,0.016672289960179235,False,0.067,0.072,63.54031980411984,64.90613047256622
